No,date,Fa1,Fa2,Fa3,Fa5,Fa6,Fa7,Formula Additive 1,Concentration Additive 1,Formula Additive 2,Concentration Additive 2,Formula Additive 3,Concentration Additive 3,Formula SAM 1,Concentration SAM 1,Formula SAM 2,Concentration SAM 2,Formula SAM 3,Concentration SAM 3,Spin Coating Speed SAM,Spin Coating Time SAM,Annealed Temperature SAM,Annealed Time SAM,Spin Coating Speed PVK 1,Spin Coating Time PVK 1,Spin Coating Speed PVK 2,Spin Coating Time PVK 2,Antisolvent Dropping Timing,Antisolvent Volume,Annealed Temperature PVK,Annealed Time PVK,Formula Passivator 1,Concentration Passivator 1,Formula Passivator 2,Concentration Passivator 2,Formula Passivator 3,Concentration Passivator 3,Formula Passivator 4,Concentration Passivator 4,Spin Coating Speed Passivator,Spin Coating Time Passivator,Passivator Dropping Timing,Passivator Volume,Annealed Temperature Passivator,Annealed Time Passivator,FF,FF_pred
39841.0,20250407.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,4.0,2.0,0.0,0.0,5000.0,33.0,10.0,110.0,100.0,6.0,84.4055,83.149025
36586.0,20250317.0,0.05,0.095,0.855,3.0,0.0,1.63,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,200.0,110.0,25.0,9.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,25.0,9.0,100.0,100.0,5.0,80.011,79.83012
23894.0,20241230.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,10.0,0.198,9.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7983,72.23368
28026.0,20250113.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,14.0,0.2475,1.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,8.0,160.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8988,73.19002
45858.0,20250611.0,0.05,0.05,0.9,3.0,0.0,1.6,2.0,14.6,5.0,0.517,0.0,0.0,7.0,0.33,0.0,0.0,0.0,0.0,3000.0,30.0,100.0,10.0,1000.0,5.0,5500.0,30.0,10.0,150.0,110.0,15.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,76.5099,76.62742
31418.0,20250227.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,14.0,0.165,6.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4800.0,35.0,10.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0179,75.3371
24235.0,20241230.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,10.0,0.198,1.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.9179,70.51555
45353.0,20250606.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,6.0,0.33,0.0,0.0,0.0,0.0,4000.0,20.0,120.0,10.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,8.0,130.0,110.0,3.0,68.3978,70.1504
24062.0,20241230.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,13.0,0.22,11.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.6039,71.75605
15312.0,20241204.0,0.05,0.16,0.79,2.9,0.1,1.73,5.0,0.04,0.0,0.0,0.0,0.0,9.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.561,72.35272
27822.0,20250113.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,11.0,0.11,6.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,15.0,200.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8139,70.15834
689.0,20240912.0,0.1,0.17,0.73,2.92,0.08,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,120.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.011,72.778915
32699.0,20250312.0,0.08,0.1,0.82,3.0,0.0,1.65,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,8.0,5961.0,43.0,7.0,152.0,110.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.854,77.121666
5160.0,20241009.0,0.05,0.15,0.8,2.4,0.6,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4000.0,30.0,10.0,150.0,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.732,70.02873
4220.0,20240928.0,0.09,0.21,0.7,2.7,0.3,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,120.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.305,69.944595
24877.0,20250102.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.5,0.0,0.0,10.0,0.11,6.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,5.0,250.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1041,67.62813
22496.0,20241223.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,14.0,0.2475,6.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9287,70.803024
37978.0,20250325.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,8.0,1.0,5.0,0.75,0.0,0.0,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,76.8191,77.85701
31077.0,20250227.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,13.0,0.11,11.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1195.0,10.0,5003.0,30.0,7.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5528,75.53734
42138.0,20250424.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.232941176,6.0,0.077647059,3.0,0.019411765,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,4.0,2.0,0.0,0.0,4900.0,31.0,8.0,130.0,100.0,5.0,82.9597,82.96375
28733.0,20250218.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.9,0.0,0.0,10.0,0.2475,6.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,10.0,4700.0,30.0,8.0,180.0,115.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.93,70.08009
42290.0,20250425.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,5000.0,30.0,11.0,100.0,100.0,6.0,83.1336,83.302475
20984.0,20241220.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,8.0,4.0,0.5,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.3275,69.292114
42261.0,20250425.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,12.0,2.0,1.0,2.5,0.0,0.0,5000.0,30.0,11.0,100.0,100.0,7.0,82.7382,82.62952
20694.0,20241219.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,10.0,0.2475,9.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.7429,71.67393
45345.0,20250606.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,6.0,0.33,0.0,0.0,0.0,0.0,4000.0,20.0,120.0,10.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,30.0,8.0,130.0,100.0,10.0,73.8081,74.96396
40923.0,20250411.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,2.0,0.5,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,5000.0,33.0,9.0,110.0,100.0,6.0,82.2491,83.25335
20062.0,20241218.0,0.05,0.16,0.79,2.9,0.1,1.73,1.0,1.8,4.0,0.9,0.0,0.0,9.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.6308,69.11061
3302.0,20240926.0,0.1,0.2,0.7,2.75,0.25,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,10.0,5000.0,30.0,10.0,110.0,105.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.655,77.67376
6232.0,20241019.0,0.15,0.3,0.55,2.85,0.15,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,10.0,150.0,100.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.01,70.721825
20586.0,20241219.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,14.0,0.0825,1.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7621,68.537674
22285.0,20241223.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,14.0,0.0825,6.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6086,67.60287
23429.0,20241227.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,9.0,0.066,11.0,0.264,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0618,74.562546
25662.0,20250105.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,10.0,0.11,6.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,10.0,5900.0,28.0,12.0,270.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3747,70.846436
20524.0,20241219.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,10.0,0.165,7.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.3206,72.61718
38150.0,20250326.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.18,6.0,0.12,3.0,0.03,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,83.6523,83.44984
28126.0,20250113.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,10.0,0.132,6.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,4700.0,35.0,10.0,160.0,115.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3036,75.39003
25677.0,20250105.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,10.0,0.11,6.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,15.0,5000.0,25.0,9.0,230.0,105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4778,69.189896
37904.0,20250325.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.9,5.0,0.5,0.0,0.0,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,79.3836,79.981125
29529.0,20250219.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,14.0,0.0825,6.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,5000.0,35.0,10.0,180.0,110.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5433,71.21703
20317.0,20241219.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,10.0,0.0825,10.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0746,71.270615
42527.0,20250414.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,5.0,0.2475,1.0,0.0825,0.0,0.0,3000.0,30.0,100.0,10.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,81.082,79.1457
42070.0,20250424.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,3.0,0.4,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,83.9742,82.21202
47181.0,20250418.0,0.05,0.08,0.87,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,7.0,0.33,0.0,0.0,0.0,0.0,4000.0,30.0,90.0,10.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,15.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,6.0,100.0,100.0,5.0,83.1622,82.8062
33289.0,20250114.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,14.0,0.0825,6.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,5000.0,30.0,6.0,160.0,110.0,30.0,9.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,5.0,100.0,100.0,13.0,75.8648,77.32751
23960.0,20241230.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,5.0,0.8,0.0,0.0,10.0,0.11,6.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7551,74.28808
38098.0,20250326.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.18,6.0,0.12,1.0,0.03,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,30.0,10.0,100.0,100.0,3.0,83.3654,82.36287
37353.0,20250320.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,0.5,10.0,1.0,0.0,0.0,0.0,0.0,5000.0,33.0,11.0,100.0,100.0,7.0,73.9528,76.022766
41087.0,20250415.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,1.0,0.25,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,5000.0,30.0,8.0,130.0,100.0,5.0,82.7958,83.27953
42258.0,20250425.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,4900.0,30.0,7.0,130.0,100.0,5.0,81.8046,83.03383
30961.0,20250225.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.8,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,980.0,10.0,4800.0,35.0,8.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.172,73.435974
19159.0,20241216.0,0.05,0.16,0.79,2.9,0.1,1.73,4.0,0.5,1.0,2.0,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.3092,69.65599
38129.0,20250326.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.188571429,6.0,0.125714286,3.0,0.015714286,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4100.0,30.0,12.0,100.0,100.0,4.0,84.3239,83.44984
23503.0,20241227.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,13.0,0.132,9.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3692,74.461555
39219.0,20250401.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,4.0,2.0,0.0,0.0,5000.0,30.0,10.0,100.0,100.0,5.0,83.5805,82.36283
33474.0,20250115.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.198,6.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,35.0,15.0,200.0,110.0,15.0,9.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,14.0,60.0,100.0,8.0,61.6769,64.87709
40616.0,20250410.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,4.0,0.5,10.0,0.198,5.0,0.066,6.0,0.066,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,3.0,0.5,0.0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,83.5986,83.251236
31150.0,20250227.0,0.1,0.0,0.9,2.8,0.2,1.5,2.0,3.5,3.0,12.0,0.0,0.0,9.0,0.132,6.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,942.0,9.0,5980.0,35.0,9.0,179.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.1689,76.12888
31302.0,20250227.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,14.0,0.0825,6.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,5000.0,35.0,10.0,160.0,105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4645,75.88094
25694.0,20250105.0,0.05,0.16,0.79,2.9,0.1,1.73,6.0,0.72,1.0,2.3,0.0,0.0,10.0,0.132,1.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,6000.0,35.0,6.0,220.0,105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8017,64.92987
37470.0,20250321.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.165,6.0,0.11,7.0,0.055,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,30.0,11.0,100.0,100.0,7.0,82.5392,81.8501
46110.0,20250611.0,0.05,0.05,0.9,3.0,0.0,1.5,2.0,14.6,5.0,0.517,0.0,0.0,6.0,0.5,0.0,0.0,0.0,0.0,3000.0,30.0,100.0,10.0,1000.0,10.0,5000.0,40.0,10.0,160.0,120.0,13.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4900.0,30.0,8.0,130.0,100.0,5.0,79.6989,78.506195
34034.0,20250118.0,0.05,0.16,0.79,2.9,0.1,1.73,2.0,7.0,6.0,0.7,0.0,0.0,14.0,0.0825,6.0,0.2475,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,15.0,5000.0,30.0,6.0,160.0,110.0,30.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4600.0,28.0,12.0,110.0,110.0,7.0,73.6881,74.78684
38954.0,20250331.0,0.05,0.1,0.85,3.0,0.0,1.73,2.0,14.6,5.0,0.517,0.0,0.0,10.0,0.066,6.0,0.066,5.0,0.198,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,40.0,10.0,160.0,110.0,25.0,9.0,1.0,5.0,0.5,0.0,0.0,0.0,0.0,5000.0,30.0,10.0,100.0,100.0,5.0,84.4022,82.80418
32847.0,20250312.0,0.05,0.15,0.8,3.0,0.0,1.53,2.0,10.0,5.0,0.5,0.0,0.0,10.0,0.2475,1.0,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,1037.0,8.0,5312.0,27.0,11.0,262.0,100.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2008,77.31735
17940.0,20241210.0,0.1,0.0,0.9,2.8,0.2,1.5,6.0,1.44,0.0,0.0,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10.0,5000.0,30.0,8.0,200.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.6339,69.59247
15899.0,20241205.0,0.05,0.16,0.79,2.9,0.1,1.73,4.0,4.0,0.0,0.0,0.0,0.0,10.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.0,5000.0,30.0,6.0,160.0,110.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.831,67.889786
